a = 27, b = 20, n = 4000, Motif_Counting_second_paper = 51.0% (1123sec), Expansion_algorithm = 52.0% (142sec), Spectral_k_means = 100.0% (81sec), 
a = 28, b = 20, n = 4000, Motif_Counting_second_paper = 51.0% (1164sec), Expansion_algorithm = 54.0% (176sec), Spectral_k_means = 100.0% (82sec), 
a = 29, b = 20, n = 4000, Motif_Counting_second_paper = 51.0% (1208sec), Expansion_algorithm = 56.0% (234sec), Spectral_k_means = 100.0% (87sec), 
a = 30, b = 20, n = 4000, Motif_Counting_second_paper = 51.0% (1257sec), Expansion_algorithm = 58.0% (275sec), Spectral_k_means = 100.0% (87sec), 
a = 31, b = 20, n = 4000, Motif_Counting_second_paper = 52.0% (1300sec), Expansion_algorithm = 61.0% (356sec), Spectral_k_means = 100.0% (89sec), 
a = 32, b = 20, n = 4000, Motif_Counting_second_paper = 89.0% (1348sec), Expansion_algorithm = 71.0% (509sec), Spectral_k_means = 100.0% (91sec), 
a = 33, b = 20, n = 4000, Motif_Counting_second_paper = 100.0% (1387sec), Expansion_algorithm = 72.0% (632sec), Spectral_k_means = 100.0% (95sec), 
a = 34, b = 20, n = 4000, Motif_Counting_second_paper = 100.0% (1429sec), Expansion_algorithm = 89.0% (726sec), Spectral_k_means = 100.0% (99sec), 
a = 35, b = 20, n = 4000, Motif_Counting_second_paper = 100.0% (1474sec), Expansion_algorithm = 95.0% (516sec), Spectral_k_means = 100.0% (98sec), 
a = 2, b = 2, n = 8000, Motif_Counting_second_paper = 100.0% (21sec), Expansion_algorithm = 50.0% (6sec), Spectral_k_means = 50.0% (26sec), 
a = 2, b = 2, n = 5000, Motif_Counting_second_paper = 100.0% (12sec), Expansion_algorithm = 50.0% (4sec), Spectral_k_means = 50.0% (8sec), 
a = 3, b = 2, n = 5000, Motif_Counting_second_paper = 100.0% (16sec), Expansion_algorithm = 51.0% (4sec), Spectral_k_means = 50.0% (8sec), 
a = 4, b = 2, n = 5000, Motif_Counting_second_paper = 100.0% (21sec), Expansion_algorithm = 51.0% (7sec), Spectral_k_means = 50.0% (7sec), 
a = 5, b = 2, n = 5000, Motif_Counting_second_paper = 100.0% (25sec), Expansion_algorithm = 51.0% (10sec), Spectral_k_means = 59.0% (13sec), 
a = 6, b = 2, n = 5000, Motif_Counting_second_paper = 99.0% (30sec), Expansion_algorithm = 52.0% (16sec), Spectral_k_means = 60.0% (14sec), 
a = 7, b = 2, n = 5000, Motif_Counting_second_paper = 95.0% (36sec), Expansion_algorithm = 56.0% (31sec), Spectral_k_means = 66.0% (16sec), 
a = 8, b = 2, n = 5000, Motif_Counting_second_paper = 83.0% (44sec), Expansion_algorithm = 74.0% (58sec), Spectral_k_means = 68.0% (19sec), 
a = 9, b = 2, n = 5000, Motif_Counting_second_paper = 71.0% (51sec), Expansion_algorithm = 94.0% (36sec), Spectral_k_means = 74.0% (19sec), 
a = 10, b = 2, n = 5000, Motif_Counting_second_paper = 85.0% (57sec), Expansion_algorithm = 95.0% (35sec), Spectral_k_means = 74.0% (21sec), 
a = 11, b = 2, n = 5000, Motif_Counting_second_paper = 85.0% (64sec), Expansion_algorithm = 85.0% (40sec), Spectral_k_means = 77.0% (23sec), 
a = 12, b = 2, n = 5000, Motif_Counting_second_paper = 80.0% (72sec), Expansion_algorithm = 95.0% (49sec), Spectral_k_means = 78.0% (23sec), 
a = 13, b = 2, n = 5000, Motif_Counting_second_paper = 75.0% (79sec), Expansion_algorithm = 95.0% (56sec), Spectral_k_means = 93.0% (22sec), 
a = 14, b = 2, n = 5000, Motif_Counting_second_paper = 85.0% (88sec), Expansion_algorithm = 90.0% (61sec), Spectral_k_means = 95.0% (22sec), 
a = 2, b = 2, n = 5000, Motif_Counting_second_paper = 50.0% (12sec), Expansion_algorithm = 51.0% (4sec), Spectral_k_means = 50.0% (7sec), 
a = 3, b = 2, n = 5000, Motif_Counting_second_paper = 50.0% (16sec), Expansion_algorithm = 50.0% (4sec), Spectral_k_means = 50.0% (8sec), 
a = 4, b = 2, n = 5000, Motif_Counting_second_paper = 50.0% (21sec), Expansion_algorithm = 50.0% (6sec), Spectral_k_means = 50.0% (7sec), 
a = 5, b = 2, n = 5000, Motif_Counting_second_paper = 50.0% (25sec), Expansion_algorithm = 51.0% (9sec), Spectral_k_means = 59.0% (13sec), 
a = 6, b = 2, n = 5000, Motif_Counting_second_paper = 51.0% (30sec), Expansion_algorithm = 53.0% (15sec), Spectral_k_means = 58.0% (14sec), 
a = 7, b = 2, n = 5000, Motif_Counting_second_paper = 54.0% (39sec), Expansion_algorithm = 55.0% (30sec), Spectral_k_means = 60.0% (16sec), 
a = 8, b = 2, n = 5000, Motif_Counting_second_paper = 73.0% (47sec), Expansion_algorithm = 82.0% (63sec), Spectral_k_means = 66.0% (18sec), 
a = 9, b = 2, n = 5000, Motif_Counting_second_paper = 82.0% (53sec), Expansion_algorithm = 96.0% (36sec), Spectral_k_means = 68.0% (20sec), 
a = 10, b = 2, n = 5000, Motif_Counting_second_paper = 85.0% (60sec), Expansion_algorithm = 95.0% (36sec), Spectral_k_means = 70.0% (22sec), 
a = 11, b = 2, n = 5000, Motif_Counting_second_paper = 75.0% (67sec), Expansion_algorithm = 85.0% (40sec), Spectral_k_means = 78.0% (21sec), 
a = 12, b = 2, n = 5000, Motif_Counting_second_paper = 75.0% (75sec), Expansion_algorithm = 95.0% (51sec), Spectral_k_means = 73.0% (23sec), 
a = 13, b = 2, n = 5000, Motif_Counting_second_paper = 90.0% (83sec), Expansion_algorithm = 95.0% (57sec), Spectral_k_means = 94.0% (22sec), 
a = 14, b = 2, n = 5000, Motif_Counting_second_paper = 85.0% (92sec), Expansion_algorithm = 95.0% (64sec), Spectral_k_means = 90.0% (22sec), 
a = 2, b = 2, n = 1000, Motif_Counting_second_paper = 50.0% (3sec), Expansion_algorithm = 51.0% (1sec), Spectral_k_means = 50.0% (1sec), 
a = 3, b = 2, n = 1000, Motif_Counting_second_paper = 50.0% (4sec), Expansion_algorithm = 52.0% (1sec), Spectral_k_means = 50.0% (1sec), 
a = 4, b = 2, n = 1000, Motif_Counting_second_paper = 50.0% (6sec), Expansion_algorithm = 52.0% (2sec), Spectral_k_means = 50.0% (1sec), 
a = 5, b = 2, n = 1000, Motif_Counting_second_paper = 50.0% (7sec), Expansion_algorithm = 53.0% (4sec), Spectral_k_means = 50.0% (1sec), 
a = 6, b = 2, n = 1000, Motif_Counting_second_paper = 53.0% (8sec), Expansion_algorithm = 55.0% (7sec), Spectral_k_means = 74.0% (3sec), 
a = 7, b = 2, n = 1000, Motif_Counting_second_paper = 59.0% (10sec), Expansion_algorithm = 61.0% (13sec), Spectral_k_means = 82.0% (5sec), 
a = 8, b = 2, n = 1000, Motif_Counting_second_paper = 81.0% (12sec), Expansion_algorithm = 87.0% (15sec), Spectral_k_means = 88.0% (4sec), 
a = 9, b = 2, n = 1000, Motif_Counting_second_paper = 92.0% (13sec), Expansion_algorithm = 96.0% (10sec), Spectral_k_means = 88.0% (4sec), 
a = 10, b = 2, n = 1000, Motif_Counting_second_paper = 95.0% (15sec), Expansion_algorithm = 99.0% (11sec), Spectral_k_means = 98.0% (3sec), 
a = 11, b = 2, n = 1000, Motif_Counting_second_paper = 90.0% (17sec), Expansion_algorithm = 100.0% (13sec), Spectral_k_means = 98.0% (4sec), 
a = 12, b = 2, n = 1000, Motif_Counting_second_paper = 93.0% (19sec), Expansion_algorithm = 100.0% (16sec), Spectral_k_means = 97.0% (4sec), 
a = 13, b = 2, n = 1000, Motif_Counting_second_paper = 95.0% (21sec), Expansion_algorithm = 100.0% (18sec), Spectral_k_means = 100.0% (4sec), 
a = 14, b = 2, n = 1000, Motif_Counting_second_paper = 93.0% (23sec), Expansion_algorithm = 100.0% (20sec), Spectral_k_means = 95.0% (5sec), 
a = 5, b = 5, n = 1000, Motif_Counting_second_paper = 50.0% (11sec), Expansion_algorithm = 51.0% (2sec), Spectral_k_means = 50.0% (2sec), 
a = 6, b = 5, n = 1000, Motif_Counting_second_paper = 51.0% (13sec), Expansion_algorithm = 51.0% (3sec), Spectral_k_means = 50.0% (2sec), 
a = 7, b = 5, n = 1000, Motif_Counting_second_paper = 51.0% (16sec), Expansion_algorithm = 51.0% (3sec), Spectral_k_means = 57.0% (3sec), 
a = 8, b = 5, n = 1000, Motif_Counting_second_paper = 59.0% (18sec), Expansion_algorithm = 51.0% (5sec), Spectral_k_means = 94.0% (4sec), 
a = 9, b = 5, n = 1000, Motif_Counting_second_paper = 87.0% (20sec), Expansion_algorithm = 52.0% (7sec), Spectral_k_means = 95.0% (4sec), 
a = 10, b = 5, n = 1000, Motif_Counting_second_paper = 95.0% (23sec), Expansion_algorithm = 55.0% (11sec), Spectral_k_means = 92.0% (5sec), 
a = 11, b = 5, n = 1000, Motif_Counting_second_paper = 97.0% (25sec), Expansion_algorithm = 62.0% (20sec), Spectral_k_means = 98.0% (4sec), 
a = 12, b = 5, n = 1000, Motif_Counting_second_paper = 90.0% (28sec), Expansion_algorithm = 75.0% (36sec), Spectral_k_means = 100.0% (4sec), 
a = 13, b = 5, n = 1000, Motif_Counting_second_paper = 95.0% (30sec), Expansion_algorithm = 87.0% (41sec), Spectral_k_means = 100.0% (5sec), 
a = 14, b = 5, n = 1000, Motif_Counting_second_paper = 92.0% (32sec), Expansion_algorithm = 99.0% (17sec), Spectral_k_means = 100.0% (5sec), 
a = 15, b = 5, n = 1000, Motif_Counting_second_paper = 98.0% (35sec), Expansion_algorithm = 100.0% (15sec), Spectral_k_means = 100.0% (5sec), 
a = 16, b = 5, n = 1000, Motif_Counting_second_paper = 100.0% (38sec), Expansion_algorithm = 100.0% (16sec), Spectral_k_means = 98.0% (6sec), 
a = 17, b = 5, n = 1000, Motif_Counting_second_paper = 93.0% (40sec), Expansion_algorithm = 100.0% (18sec), Spectral_k_means = 100.0% (5sec), 
a = 18, b = 5, n = 1000, Motif_Counting_second_paper = 95.0% (44sec), Expansion_algorithm = 100.0% (20sec), Spectral_k_means = 100.0% (6sec), 
a = 19, b = 5, n = 1000, Motif_Counting_second_paper = 100.0% (46sec), Expansion_algorithm = 100.0% (21sec), Spectral_k_means = 100.0% (6sec), 
a = 20, b = 5, n = 1000, Motif_Counting_second_paper = 100.0% (50sec), Expansion_algorithm = 100.0% (23sec), Spectral_k_means = 100.0% (7sec), 
a = 10, b = 10, n = 1000, Motif_Counting_second_paper = 50.0% (35sec), Expansion_algorithm = 51.0% (5sec), Spectral_k_means = 50.0% (5sec), 
a = 11, b = 10, n = 1000, Motif_Counting_second_paper = 50.0% (38sec), Expansion_algorithm = 51.0% (6sec), Spectral_k_means = 52.0% (9sec), 
a = 12, b = 10, n = 1000, Motif_Counting_second_paper = 50.0% (42sec), Expansion_algorithm = 51.0% (6sec), Spectral_k_means = 56.0% (11sec), 
a = 13, b = 10, n = 1000, Motif_Counting_second_paper = 50.0% (45sec), Expansion_algorithm = 51.0% (7sec), Spectral_k_means = 98.0% (8sec), 
a = 14, b = 10, n = 1000, Motif_Counting_second_paper = 50.0% (49sec), Expansion_algorithm = 51.0% (8sec), Spectral_k_means = 100.0% (7sec), 
a = 15, b = 10, n = 1000, Motif_Counting_second_paper = 50.0% (52sec), Expansion_algorithm = 52.0% (12sec), Spectral_k_means = 100.0% (6sec), 
a = 16, b = 10, n = 1000, Motif_Counting_second_paper = 50.0% (56sec), Expansion_algorithm = 55.0% (19sec), Spectral_k_means = 100.0% (7sec), 
a = 17, b = 10, n = 1000, Motif_Counting_second_paper = 63.0% (59sec), Expansion_algorithm = 58.0% (27sec), Spectral_k_means = 100.0% (7sec), 
a = 18, b = 10, n = 1000, Motif_Counting_second_paper = 85.0% (63sec), Expansion_algorithm = 64.0% (44sec), Spectral_k_means = 100.0% (7sec), 
a = 19, b = 10, n = 1000, Motif_Counting_second_paper = 98.0% (67sec), Expansion_algorithm = 69.0% (62sec), Spectral_k_means = 100.0% (7sec), 
a = 20, b = 10, n = 1000, Motif_Counting_second_paper = 100.0% (71sec), Expansion_algorithm = 83.0% (69sec), Spectral_k_means = 98.0% (8sec), 
a = 21, b = 10, n = 1000, Motif_Counting_second_paper = 100.0% (74sec), Expansion_algorithm = 98.0% (36sec), Spectral_k_means = 100.0% (8sec), 
a = 22, b = 10, n = 1000, Motif_Counting_second_paper = 93.0% (79sec), Expansion_algorithm = 97.0% (30sec), Spectral_k_means = 100.0% (9sec), 
a = 23, b = 10, n = 1000, Motif_Counting_second_paper = 100.0% (83sec), Expansion_algorithm = 100.0% (26sec), Spectral_k_means = 100.0% (9sec), 
a = 24, b = 10, n = 1000, Motif_Counting_second_paper = 100.0% (88sec), Expansion_algorithm = 100.0% (26sec), Spectral_k_means = 100.0% (8sec), 
a = 25, b = 10, n = 1000, Motif_Counting_second_paper = 100.0% (92sec), Expansion_algorithm = 100.0% (27sec), Spectral_k_means = 93.0% (8sec), 
a = 20, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (114sec), Expansion_algorithm = 51.0% (13sec), Spectral_k_means = 51.0% (17sec), 
a = 21, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (120sec), Expansion_algorithm = 51.0% (12sec), Spectral_k_means = 51.0% (19sec), 
a = 22, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (127sec), Expansion_algorithm = 51.0% (13sec), Spectral_k_means = 52.0% (19sec), 
a = 23, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (137sec), Expansion_algorithm = 51.0% (14sec), Spectral_k_means = 65.0% (18sec), 
a = 24, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (147sec), Expansion_algorithm = 51.0% (15sec), Spectral_k_means = 83.0% (15sec), 
a = 25, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (157sec), Expansion_algorithm = 51.0% (16sec), Spectral_k_means = 100.0% (12sec), 
a = 26, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (167sec), Expansion_algorithm = 52.0% (19sec), Spectral_k_means = 100.0% (11sec), 
a = 27, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (177sec), Expansion_algorithm = 53.0% (24sec), Spectral_k_means = 100.0% (13sec), 
a = 28, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (185sec), Expansion_algorithm = 55.0% (35sec), Spectral_k_means = 100.0% (12sec), 
a = 29, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (193sec), Expansion_algorithm = 61.0% (66sec), Spectral_k_means = 100.0% (12sec), 
a = 30, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (200sec), Expansion_algorithm = 62.0% (68sec), Spectral_k_means = 100.0% (13sec), 
a = 31, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (209sec), Expansion_algorithm = 68.0% (107sec), Spectral_k_means = 98.0% (14sec), 
a = 32, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (215sec), Expansion_algorithm = 79.0% (135sec), Spectral_k_means = 98.0% (14sec), 
a = 33, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (225sec), Expansion_algorithm = 86.0% (121sec), Spectral_k_means = 100.0% (14sec), 
a = 34, b = 20, n = 1000, Motif_Counting_second_paper = 50.0% (238sec), Expansion_algorithm = 98.0% (71sec), Spectral_k_means = 98.0% (14sec), 
a = 35, b = 20, n = 1000, Motif_Counting_second_paper = 63.0% (248sec), Expansion_algorithm = 99.0% (64sec), Spectral_k_means = 100.0% (14sec), 
a = 2, b = 2, n = 2000, Motif_Counting_second_paper = 50.0% (8sec), Expansion_algorithm = 51.0% (2sec), Spectral_k_means = 50.0% (3sec), 
a = 3, b = 2, n = 2000, Motif_Counting_second_paper = 50.0% (11sec), Expansion_algorithm = 51.0% (3sec), Spectral_k_means = 50.0% (3sec), 
a = 4, b = 2, n = 2000, Motif_Counting_second_paper = 50.0% (14sec), Expansion_algorithm = 51.0% (5sec), Spectral_k_means = 50.0% (4sec), 
a = 5, b = 2, n = 2000, Motif_Counting_second_paper = 51.0% (17sec), Expansion_algorithm = 52.0% (8sec), Spectral_k_means = 50.0% (4sec), 
a = 6, b = 2, n = 2000, Motif_Counting_second_paper = 52.0% (21sec), Expansion_algorithm = 54.0% (14sec), Spectral_k_means = 71.0% (11sec), 
a = 7, b = 2, n = 2000, Motif_Counting_second_paper = 55.0% (25sec), Expansion_algorithm = 60.0% (25sec), Spectral_k_means = 70.0% (12sec), 
a = 8, b = 2, n = 2000, Motif_Counting_second_paper = 68.0% (29sec), Expansion_algorithm = 84.0% (47sec), Spectral_k_means = 78.0% (12sec), 
a = 9, b = 2, n = 2000, Motif_Counting_second_paper = 92.0% (35sec), Expansion_algorithm = 98.0% (26sec), Spectral_k_means = 86.0% (10sec), 
a = 10, b = 2, n = 2000, Motif_Counting_second_paper = 90.0% (40sec), Expansion_algorithm = 99.0% (26sec), Spectral_k_means = 96.0% (10sec), 
a = 11, b = 2, n = 2000, Motif_Counting_second_paper = 90.0% (44sec), Expansion_algorithm = 100.0% (32sec), Spectral_k_means = 100.0% (10sec), 
a = 12, b = 2, n = 2000, Motif_Counting_second_paper = 90.0% (50sec), Expansion_algorithm = 100.0% (38sec), Spectral_k_means = 94.0% (10sec), 
a = 13, b = 2, n = 2000, Motif_Counting_second_paper = 88.0% (55sec), Expansion_algorithm = 100.0% (43sec), Spectral_k_means = 100.0% (9sec), 
a = 14, b = 2, n = 2000, Motif_Counting_second_paper = 90.0% (61sec), Expansion_algorithm = 100.0% (48sec), Spectral_k_means = 100.0% (10sec), 
a = 5, b = 5, n = 2000, Motif_Counting_second_paper = 51.0% (29sec), Expansion_algorithm = 51.0% (6sec), Spectral_k_means = 50.0% (7sec), 
a = 6, b = 5, n = 2000, Motif_Counting_second_paper = 51.0% (36sec), Expansion_algorithm = 51.0% (7sec), Spectral_k_means = 50.0% (7sec), 
a = 7, b = 5, n = 2000, Motif_Counting_second_paper = 51.0% (42sec), Expansion_algorithm = 51.0% (8sec), Spectral_k_means = 60.0% (11sec), 
a = 8, b = 5, n = 2000, Motif_Counting_second_paper = 53.0% (47sec), Expansion_algorithm = 51.0% (12sec), Spectral_k_means = 88.0% (15sec), 
a = 9, b = 5, n = 2000, Motif_Counting_second_paper = 80.0% (52sec), Expansion_algorithm = 51.0% (15sec), Spectral_k_means = 93.0% (14sec), 
a = 10, b = 5, n = 2000, Motif_Counting_second_paper = 97.0% (58sec), Expansion_algorithm = 54.0% (22sec), Spectral_k_means = 94.0% (14sec), 
a = 11, b = 5, n = 2000, Motif_Counting_second_paper = 98.0% (65sec), Expansion_algorithm = 56.0% (36sec), Spectral_k_means = 94.0% (13sec), 
a = 12, b = 5, n = 2000, Motif_Counting_second_paper = 97.0% (70sec), Expansion_algorithm = 66.0% (62sec), Spectral_k_means = 95.0% (12sec), 
a = 13, b = 5, n = 2000, Motif_Counting_second_paper = 95.0% (77sec), Expansion_algorithm = 82.0% (88sec), Spectral_k_means = 99.0% (12sec), 
a = 14, b = 5, n = 2000, Motif_Counting_second_paper = 100.0% (83sec), Expansion_algorithm = 98.0% (55sec), Spectral_k_means = 100.0% (13sec), 
a = 15, b = 5, n = 2000, Motif_Counting_second_paper = 93.0% (92sec), Expansion_algorithm = 100.0% (41sec), Spectral_k_means = 100.0% (14sec), 
a = 16, b = 5, n = 2000, Motif_Counting_second_paper = 100.0% (97sec), Expansion_algorithm = 100.0% (38sec), Spectral_k_means = 100.0% (12sec), 
a = 17, b = 5, n = 2000, Motif_Counting_second_paper = 100.0% (106sec), Expansion_algorithm = 100.0% (42sec), Spectral_k_means = 100.0% (15sec), 
a = 18, b = 5, n = 2000, Motif_Counting_second_paper = 95.0% (114sec), Expansion_algorithm = 100.0% (45sec), Spectral_k_means = 100.0% (14sec), 
a = 19, b = 5, n = 2000, Motif_Counting_second_paper = 98.0% (123sec), Expansion_algorithm = 100.0% (50sec), Spectral_k_means = 100.0% (16sec), 
a = 20, b = 5, n = 2000, Motif_Counting_second_paper = 100.0% (130sec), Expansion_algorithm = 100.0% (52sec), Spectral_k_means = 100.0% (16sec), 
a = 10, b = 10, n = 2000, Motif_Counting_second_paper = 50.0% (90sec), Expansion_algorithm = 51.0% (13sec), Spectral_k_means = 50.0% (12sec), 
a = 11, b = 10, n = 2000, Motif_Counting_second_paper = 50.0% (99sec), Expansion_algorithm = 51.0% (15sec), Spectral_k_means = 51.0% (18sec), 
a = 12, b = 10, n = 2000, Motif_Counting_second_paper = 50.0% (108sec), Expansion_algorithm = 51.0% (15sec), Spectral_k_means = 58.0% (34sec), 
a = 13, b = 10, n = 2000, Motif_Counting_second_paper = 50.0% (118sec), Expansion_algorithm = 51.0% (17sec), Spectral_k_means = 94.0% (21sec), 
a = 14, b = 10, n = 2000, Motif_Counting_second_paper = 50.0% (128sec), Expansion_algorithm = 52.0% (22sec), Spectral_k_means = 100.0% (16sec), 
a = 15, b = 10, n = 2000, Motif_Counting_second_paper = 50.0% (137sec), Expansion_algorithm = 52.0% (30sec), Spectral_k_means = 100.0% (15sec), 
a = 16, b = 10, n = 2000, Motif_Counting_second_paper = 50.0% (146sec), Expansion_algorithm = 53.0% (37sec), Spectral_k_means = 100.0% (16sec), 
a = 17, b = 10, n = 2000, Motif_Counting_second_paper = 50.0% (155sec), Expansion_algorithm = 56.0% (60sec), Spectral_k_means = 95.0% (18sec), 
a = 18, b = 10, n = 2000, Motif_Counting_second_paper = 83.0% (165sec), Expansion_algorithm = 63.0% (90sec), Spectral_k_means = 100.0% (17sec), 
a = 19, b = 10, n = 2000, Motif_Counting_second_paper = 95.0% (174sec), Expansion_algorithm = 66.0% (124sec), Spectral_k_means = 100.0% (19sec), 
a = 20, b = 10, n = 2000, Motif_Counting_second_paper = 100.0% (187sec), Expansion_algorithm = 78.0% (158sec), Spectral_k_means = 100.0% (18sec), 
a = 21, b = 10, n = 2000, Motif_Counting_second_paper = 93.0% (197sec), Expansion_algorithm = 94.0% (158sec), Spectral_k_means = 100.0% (19sec), 
a = 22, b = 10, n = 2000, Motif_Counting_second_paper = 98.0% (207sec), Expansion_algorithm = 98.0% (119sec), Spectral_k_means = 100.0% (22sec), 
a = 23, b = 10, n = 2000, Motif_Counting_second_paper = 95.0% (218sec), Expansion_algorithm = 100.0% (70sec), Spectral_k_means = 100.0% (22sec), 
a = 24, b = 10, n = 2000, Motif_Counting_second_paper = 95.0% (229sec), Expansion_algorithm = 100.0% (60sec), Spectral_k_means = 100.0% (23sec), 
a = 25, b = 10, n = 2000, Motif_Counting_second_paper = 95.0% (239sec), Expansion_algorithm = 99.0% (63sec), Spectral_k_means = 98.0% (24sec), 
a = 20, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (327sec), Expansion_algorithm = 51.0% (34sec), Spectral_k_means = 51.0% (48sec), 
a = 21, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (355sec), Expansion_algorithm = 51.0% (35sec), Spectral_k_means = 51.0% (62sec), 
a = 22, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (385sec), Expansion_algorithm = 51.0% (37sec), Spectral_k_means = 51.0% (64sec), 
a = 23, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (409sec), Expansion_algorithm = 51.0% (38sec), Spectral_k_means = 66.0% (54sec), 
a = 24, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (431sec), Expansion_algorithm = 51.0% (41sec), Spectral_k_means = 89.0% (44sec), 
a = 25, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (452sec), Expansion_algorithm = 51.0% (42sec), Spectral_k_means = 98.0% (35sec), 
a = 26, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (472sec), Expansion_algorithm = 52.0% (51sec), Spectral_k_means = 100.0% (31sec), 
a = 27, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (494sec), Expansion_algorithm = 53.0% (69sec), Spectral_k_means = 100.0% (32sec), 
a = 28, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (512sec), Expansion_algorithm = 56.0% (106sec), Spectral_k_means = 100.0% (32sec), 
a = 29, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (531sec), Expansion_algorithm = 57.0% (134sec), Spectral_k_means = 100.0% (34sec), 
a = 30, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (550sec), Expansion_algorithm = 61.0% (166sec), Spectral_k_means = 98.0% (36sec), 
a = 31, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (568sec), Expansion_algorithm = 64.0% (204sec), Spectral_k_means = 100.0% (36sec), 
a = 32, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (587sec), Expansion_algorithm = 73.0% (280sec), Spectral_k_means = 100.0% (36sec), 
a = 33, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (607sec), Expansion_algorithm = 81.0% (326sec), Spectral_k_means = 100.0% (37sec), 
a = 34, b = 20, n = 2000, Motif_Counting_second_paper = 50.0% (630sec), Expansion_algorithm = 94.0% (323sec), Spectral_k_means = 100.0% (38sec), 
a = 35, b = 20, n = 2000, Motif_Counting_second_paper = 53.0% (650sec), Expansion_algorithm = 95.0% (275sec), Spectral_k_means = 100.0% (37sec), 
a = 2, b = 2, n = 4000, Motif_Counting_second_paper = 50.0% (19sec), Expansion_algorithm = 51.0% (6sec), Spectral_k_means = 50.0% (10sec), 
a = 3, b = 2, n = 4000, Motif_Counting_second_paper = 50.0% (26sec), Expansion_algorithm = 51.0% (7sec), Spectral_k_means = 50.0% (10sec), 
a = 4, b = 2, n = 4000, Motif_Counting_second_paper = 50.0% (34sec), Expansion_algorithm = 51.0% (10sec), Spectral_k_means = 50.0% (11sec), 
a = 5, b = 2, n = 4000, Motif_Counting_second_paper = 50.0% (42sec), Expansion_algorithm = 51.0% (15sec), Spectral_k_means = 56.0% (16sec), 
a = 6, b = 2, n = 4000, Motif_Counting_second_paper = 51.0% (49sec), Expansion_algorithm = 52.0% (25sec), Spectral_k_means = 59.0% (22sec), 
a = 7, b = 2, n = 4000, Motif_Counting_second_paper = 53.0% (61sec), Expansion_algorithm = 58.0% (49sec), Spectral_k_means = 62.0% (25sec), 
a = 8, b = 2, n = 4000, Motif_Counting_second_paper = 68.0% (72sec), Expansion_algorithm = 74.0% (94sec), Spectral_k_means = 67.0% (28sec), 
a = 9, b = 2, n = 4000, Motif_Counting_second_paper = 93.0% (83sec), Expansion_algorithm = 97.0% (58sec), Spectral_k_means = 71.0% (29sec), 
a = 10, b = 2, n = 4000, Motif_Counting_second_paper = 90.0% (96sec), Expansion_algorithm = 98.0% (58sec), Spectral_k_means = 77.0% (30sec), 
a = 11, b = 2, n = 4000, Motif_Counting_second_paper = 88.0% (106sec), Expansion_algorithm = 100.0% (71sec), Spectral_k_means = 83.0% (33sec), 
a = 12, b = 2, n = 4000, Motif_Counting_second_paper = 88.0% (119sec), Expansion_algorithm = 100.0% (86sec), Spectral_k_means = 89.0% (32sec), 
a = 13, b = 2, n = 4000, Motif_Counting_second_paper = 90.0% (131sec), Expansion_algorithm = 100.0% (95sec), Spectral_k_means = 92.0% (30sec), 
a = 14, b = 2, n = 4000, Motif_Counting_second_paper = 88.0% (146sec), Expansion_algorithm = 100.0% (109sec), Spectral_k_means = 94.0% (30sec), 
a = 5, b = 5, n = 4000, Motif_Counting_second_paper = 51.0% (73sec), Expansion_algorithm = 51.0% (15sec), Spectral_k_means = 50.0% (15sec), 
a = 6, b = 5, n = 4000, Motif_Counting_second_paper = 50.0% (86sec), Expansion_algorithm = 51.0% (17sec), Spectral_k_means = 50.0% (18sec), 
a = 7, b = 5, n = 4000, Motif_Counting_second_paper = 51.0% (100sec), Expansion_algorithm = 51.0% (21sec), Spectral_k_means = 68.0% (41sec), 
